pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
8.0,8.85,7,0,5,1437612300,41.891971508,-87.612945414,41.922082541,-87.634156093,0.1,,17031071400.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,7.0,0.0
8.0,10.45,4,21,3,1430256600,41.892507781,-87.626214906,41.943237122,-87.643470956,3.8,,17031061901.0,Credit Card,,480.0,6.0,2.0
7.0,19.45,1,6,4,1389767400,41.922686284,-87.649488729,41.874005383,-87.66351755,8.0,,,Cash,Dispatch Taxi Affiliation,1080.0,28.0,0.0
8.0,5.85,2,16,5,1391705100,41.890922026,-87.618868355,41.898331794,-87.620762865,0.7,,17031081300.0,Cash,,420.0,8.0,0.0
28.0,4.65,3,17,3,1425402900,41.885300022,-87.642808466,41.880994471,-87.632746489,0.3,,17031839100.0,Cash,Taxi Affiliation Services,240.0,32.0,0.0
32.0,5.25,8,0,5,1377132300,41.878865584,-87.625192142,41.874005383,-87.66351755,0.7,,,Cash,Dispatch Taxi Affiliation,300.0,28.0,0.0
6.0,4.45,1,22,5,1421361900,41.934659157,-87.646729729,41.943237122,-87.643470956,0.6,,17031061901.0,Credit Card,,120.0,6.0,3.0
7.0,6.05,8,21,6,1440795600,41.922082541,-87.634156093,41.92926299,-87.635890954,0.0,,17031070101.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,7.0,0.0
6.0,12.05,10,23,6,1414798200,41.952822916,-87.653243992,41.93749397,-87.709987338,4.4,,17031210601.0,Credit Card,Choice Taxi Association,840.0,21.0,2.6
32.0,5.45,7,21,2,1373922000,41.870607372,-87.622172937,41.880994471,-87.632746489,0.09,,17031839100.0,Cash,,0.0,32.0,0.0
32.0,5.5,8,15,3,1472570100,41.877406123,-87.621971652,41.870607372,-87.622172937,0.0,,17031320600.0,Cash,Taxi Affiliation Services,300.0,32.0,0.0
32.0,3.25,5,0,1,1431823500,41.880994471,-87.632746489,41.880994471,-87.632746489,0.0,,17031839100.0,Credit Card,Blue Ribbon Taxi Association Inc.,0.0,32.0,1.0
7.0,12.05,1,12,5,1391085000,41.922686284,-87.649488729,41.96581197,-87.655878786,0.35,,,Cash,,1200.0,3.0,0.0
6.0,13.65,11,3,1,1446954300,41.944226601,-87.655998182,42.009622881,-87.670166857,0.3,,,Credit Card,Blue Ribbon Taxi Association Inc.,900.0,1.0,2.9
3.0,6.45,8,21,3,1409087700,41.96581197,-87.655878786,41.944226601,-87.655998182,1.4,,,Cash,Taxi Affiliation Services,420.0,6.0,0.0
7.0,4.45,7,20,4,1406148300,41.922082541,-87.634156093,41.914616286,-87.631717366,0.4,,17031071500.0,Cash,,120.0,7.0,0.0
24.0,16.65,3,3,1,1425784500,41.899506548,-87.679600287,41.946294536,-87.654298084,4.6,,17031832000.0,Credit Card,Dispatch Taxi Affiliation,1620.0,6.0,4.15
32.0,6.85,10,12,6,1444393800,41.880994471,-87.632746489,41.877406123,-87.621971652,1.0,,17031320400.0,Credit Card,Taxi Affiliation Services,600.0,32.0,1.0
14.0,11.05,2,7,1,1361087100,41.968069,-87.721559063,42.001571027,-87.695012589,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,720.0,2.0,0.0
8.0,6.45,6,8,2,1434357900,41.89503345,-87.619710672,41.892042136,-87.63186395,1.2,,17031081700.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
6.0,4.25,6,21,6,1403903700,41.94258518,-87.656644092,41.957530922,-87.66661144,0.6,,17031060100.0,Credit Card,,120.0,6.0,1.0
6.0,12.65,1,15,5,1357227900,41.944226601,-87.655998182,41.878865584,-87.625192142,0.0,,,Credit Card,Taxi Affiliation Services,600.0,32.0,2.5
28.0,8.85,12,10,4,1418811300,41.88528132,-87.6572332,41.890922026,-87.618868355,1.7,,17031081403.0,Cash,Top Cab Affiliation,840.0,8.0,0.0
28.0,17.05,7,12,3,1375185600,41.879255084,-87.642648998,41.949139771,-87.656803909,0.0,,17031061100.0,Cash,Dispatch Taxi Affiliation,1140.0,6.0,0.0
28.0,12.05,7,9,5,1438247700,41.879255084,-87.642648998,41.880994471,-87.632746489,1.0,,17031839100.0,Credit Card,,1500.0,32.0,2.0
8.0,5.25,3,0,1,1362269700,41.892072635,-87.628874157,41.892507781,-87.626214906,0.6,,17031081500.0,Cash,,300.0,8.0,0.0
76.0,34.45,12,20,1,1388349000,41.97907082,-87.903039661,41.899155613,-87.626210532,16.8,,17031081201.0,No Charge,Dispatch Taxi Affiliation,1440.0,8.0,0.0
8.0,6.25,6,14,7,1370700000,41.899602111,-87.633308037,41.899602111,-87.633308037,0.0,,,Cash,Taxi Affiliation Services,420.0,8.0,0.0
28.0,7.25,9,13,6,1380288600,41.879255084,-87.642648998,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
32.0,8.85,3,16,2,1395679500,41.878865584,-87.625192142,41.874005383,-87.66351755,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,480.0,28.0,0.0
6.0,10.05,8,23,7,1440891000,41.944226601,-87.655998182,41.975170943,-87.687515515,3.2,,,Cash,,660.0,4.0,0.0
8.0,5.85,2,20,6,1360959300,41.89503345,-87.619710672,41.892507781,-87.626214906,0.9,,17031081500.0,Cash,,360.0,8.0,0.0
32.0,4.65,9,19,7,1411241400,41.880994471,-87.632746489,41.880994471,-87.632746489,0.6,,17031839100.0,Cash,,180.0,32.0,0.0
8.0,7.65,2,7,2,1393226100,41.905857769,-87.630865027,41.880994471,-87.632746489,0.18,,17031839100.0,Cash,,540.0,32.0,0.0
33.0,8.25,6,14,5,1435243500,41.849246754,-87.624135298,41.867902418,-87.642958665,2.2,,17031841900.0,Credit Card,,540.0,28.0,3.0
32.0,7.65,6,16,6,1403886600,41.880994471,-87.632746489,41.880994471,-87.632746489,1.3,,17031839100.0,Credit Card,Taxi Affiliation Services,720.0,32.0,3.0
8.0,6.85,6,15,4,1434555000,41.909495669,-87.630963601,41.89321636,-87.63784421,1.5,,17031081800.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
3.0,0.0,1,8,5,1390464900,41.96581197,-87.655878786,41.96581197,-87.655878786,0.0,,,Cash,,0.0,3.0,0.0
8.0,10.65,6,16,4,1371055500,41.899602111,-87.633308037,41.96581197,-87.655878786,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,480.0,3.0,0.0
32.0,6.25,5,19,1,1369595700,41.884987192,-87.620992913,41.892507781,-87.626214906,0.9,,17031081500.0,Cash,Northwest Management LLC,480.0,8.0,0.0
2.0,7.05,1,21,3,1389733200,42.001571027,-87.695012589,41.9867118,-87.663416405,0.1,,,Cash,Taxi Affiliation Services,420.0,77.0,0.0
6.0,10.05,8,20,2,1407788100,41.944226601,-87.655998182,41.899602111,-87.633308037,3.6,,,Credit Card,,480.0,8.0,3.0
32.0,8.65,1,19,3,1390331700,41.884987192,-87.620992913,41.879255084,-87.642648998,0.1,,17031281900.0,Credit Card,Taxi Affiliation Services,840.0,28.0,2.0
8.0,6.45,3,17,7,1395508500,41.899155613,-87.626210532,41.892507781,-87.626214906,0.9,,17031081500.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
8.0,4.05,6,12,2,1370263500,41.899155613,-87.626210532,41.899155613,-87.626210532,0.0,,17031081201.0,Cash,Dispatch Taxi Affiliation,180.0,8.0,0.0
6.0,12.45,7,21,7,1437254100,41.943155086,-87.640698076,41.884987192,-87.620992913,4.9,,17031320100.0,Cash,KOAM Taxi Association,540.0,32.0,0.0
3.0,6.25,2,14,5,1393512300,41.96581197,-87.655878786,41.944226601,-87.655998182,0.0,,,Credit Card,Taxi Affiliation Services,360.0,6.0,1.0
8.0,6.25,7,18,5,1374775200,41.892507781,-87.626214906,41.891971508,-87.612945414,0.7,,17031081402.0,Cash,,540.0,8.0,0.0
8.0,15.05,1,23,6,1421450100,41.899602111,-87.633308037,41.944226601,-87.655998182,5.4,,,Cash,,1080.0,6.0,0.0
76.0,36.05,6,10,6,1433501100,41.97907082,-87.903039661,41.870607372,-87.622172937,18.1,,17031320600.0,Credit Card,Northwest Management LLC,1560.0,32.0,7.8
32.0,5.05,6,15,5,1403190900,41.880994471,-87.632746489,41.879255084,-87.642648998,0.5,,17031281900.0,Cash,Taxi Affiliation Services,300.0,28.0,0.0
77.0,32.25,12,17,7,1418490900,41.9867118,-87.663416405,,,13.2,,,Cash,,2640.0,,0.0
76.0,41.85,4,20,7,1396730700,41.97907082,-87.903039661,41.849246754,-87.624135298,21.2,,17031841000.0,Credit Card,Choice Taxi Association,1740.0,33.0,8.0
8.0,11.45,4,21,5,1398373200,41.89321636,-87.63784421,41.934762456,-87.639853859,0.0,,17031063302.0,Cash,Blue Ribbon Taxi Association Inc.,960.0,6.0,0.0
28.0,6.05,6,11,3,1402399800,41.879255084,-87.642648998,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Taxi Affiliation Services,420.0,32.0,0.0
8.0,4.85,7,2,5,1374719400,41.892072635,-87.628874157,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
8.0,7.65,8,21,4,1376516700,41.890922026,-87.618868355,41.892507781,-87.626214906,1.7,,17031081500.0,Cash,,660.0,8.0,0.0
8.0,24.0,6,15,2,1402328700,41.892042136,-87.63186395,41.892042136,-87.63186395,0.0,,17031081700.0,Credit Card,,0.0,8.0,4.8
32.0,10.65,7,12,4,1374062400,41.880994471,-87.632746489,41.914616286,-87.631717366,3.6,,17031071500.0,Cash,,540.0,7.0,0.0
32.0,6.45,12,17,3,1417541400,41.880994471,-87.632746489,41.88528132,-87.6572332,1.1,,17031833000.0,Cash,Taxi Affiliation Services,420.0,28.0,0.0
6.0,15.05,5,2,7,1431742500,41.944226601,-87.655998182,41.901206994,-87.676355989,5.4,,,Cash,Taxi Affiliation Services,1200.0,24.0,0.0
16.0,39.85,3,14,1,1426428900,41.953582125,-87.72345239,,,0.0,,,Credit Card,Taxi Affiliation Services,2580.0,,0.0
8.0,3.25,11,16,4,1385568900,41.904935302,-87.649907226,41.904935302,-87.649907226,0.0,,17031842200.0,Cash,Taxi Affiliation Services,0.0,8.0,0.0
32.0,35.45,12,5,1,1386479700,41.880994471,-87.632746489,41.97907082,-87.903039661,0.0,,17031980000.0,Credit Card,Taxi Affiliation Services,1560.0,76.0,0.0
8.0,8.25,6,15,7,1403364600,41.890922026,-87.618868355,41.879255084,-87.642648998,2.0,,17031281900.0,Cash,,600.0,28.0,0.0
8.0,7.65,2,22,1,1391381100,41.905857769,-87.630865027,41.892658108,-87.652534484,2.2,,17031243500.0,Cash,Taxi Affiliation Services,480.0,24.0,0.0
28.0,4.85,3,8,2,1393833600,41.879255084,-87.642648998,41.880994471,-87.632746489,0.5,,17031839100.0,Cash,Taxi Affiliation Services,240.0,32.0,0.0
32.0,8.85,3,13,6,1362144600,41.880994471,-87.632746489,41.914616286,-87.631717366,2.3,,17031071500.0,Cash,,660.0,7.0,0.0
41.0,6.45,4,15,3,1430235900,41.794090253,-87.592310855,41.794090253,-87.592310855,0.0,,,Credit Card,Taxi Affiliation Services,360.0,41.0,2.0
32.0,10.85,12,21,4,1449694800,41.880994471,-87.632746489,41.921778356,-87.641459759,0.0,,17031071300.0,Credit Card,Blue Ribbon Taxi Association Inc.,780.0,7.0,2.15
33.0,3.85,3,20,4,1426104000,41.859349715,-87.617358006,41.859349715,-87.617358006,0.0,,17031330100.0,Cash,Taxi Affiliation Services,60.0,33.0,0.0
33.0,3.25,6,11,1,1370170800,41.859349715,-87.617358006,41.849246754,-87.624135298,0.0,,17031841000.0,Cash,Taxi Affiliation Services,0.0,33.0,0.0
24.0,9.05,9,23,2,1378769400,41.901206994,-87.676355989,41.947791586,-87.683834942,0.0,,,Cash,Taxi Affiliation Services,660.0,5.0,0.0
2.0,6.25,11,12,2,1416226500,42.001571027,-87.695012589,42.001571027,-87.695012589,0.93,,,Cash,,420.0,2.0,0.0
32.0,36.85,5,22,4,1432161000,41.878865584,-87.625192142,,,17.5,,,Credit Card,Taxi Affiliation Services,1920.0,,15.0
6.0,10.05,5,23,7,1433027700,41.945170453,-87.668794439,41.978875058,-87.657871263,0.1,,17031030703.0,Cash,Taxi Affiliation Services,840.0,77.0,0.0
32.0,12.85,11,19,6,1384542900,41.884987192,-87.620992913,41.906025969,-87.675311622,3.9,,17031241400.0,No Charge,Dispatch Taxi Affiliation,1260.0,24.0,0.0
8.0,10.05,9,11,7,1443267900,41.892042136,-87.63186395,41.92926299,-87.635890954,2.9,,17031070101.0,Cash,Choice Taxi Association,900.0,7.0,0.0
28.0,8.44,3,1,7,1362187800,41.879066994,-87.657005027,41.892042136,-87.63186395,2.2,,17031081700.0,Cash,,600.0,8.0,0.0
32.0,11.25,7,14,3,1373380200,41.878865584,-87.625192142,41.835117986,-87.618677767,0.0,,,Cash,Taxi Affiliation Services,900.0,35.0,0.0
32.0,5.25,3,13,5,1427375700,41.880994471,-87.632746489,41.880994471,-87.632746489,0.8,,17031839100.0,Cash,Northwest Management LLC,300.0,32.0,0.0
8.0,11.05,6,3,5,1370487600,41.89321636,-87.63784421,41.849246754,-87.624135298,3.7,,17031841000.0,Credit Card,,720.0,33.0,3.0
28.0,7.25,2,19,3,1392752700,41.879255084,-87.642648998,41.870607372,-87.622172937,1.2,,17031320600.0,Cash,Taxi Affiliation Services,540.0,32.0,0.0
24.0,8.05,8,23,6,1376089200,41.901206994,-87.676355989,41.92276062,-87.699155343,0.1,,,Cash,Taxi Affiliation Services,480.0,22.0,0.0
28.0,9.25,9,10,1,1442743200,41.879255084,-87.642648998,41.859349715,-87.617358006,2.35,,17031330100.0,Credit Card,,660.0,33.0,3.0
32.0,7.65,2,23,6,1359761400,41.880994471,-87.632746489,41.89830587,-87.653613982,0.0,,17031842300.0,Cash,Taxi Affiliation Services,540.0,24.0,0.0
28.0,6.85,12,20,5,1386273600,41.885300022,-87.642808466,41.867902418,-87.642958665,1.3,,17031841900.0,Cash,Dispatch Taxi Affiliation,540.0,28.0,0.0
5.0,10.65,5,19,6,1401479100,41.935983574,-87.675821928,41.899589796,-87.674719134,0.26,,17031242200.0,Cash,,1080.0,24.0,0.0
6.0,5.85,6,3,6,1370574000,41.942691844,-87.651770507,41.950673358,-87.666536281,1.3,,17031060400.0,Credit Card,,240.0,6.0,1.0
8.0,6.65,9,20,5,1379623500,41.898331794,-87.620762865,41.891971508,-87.612945414,0.0,,17031081402.0,Cash,Choice Taxi Association,360.0,8.0,0.0
7.0,10.05,8,19,3,1375818300,41.914616286,-87.631717366,41.914616286,-87.631717366,0.3,,17031071500.0,Cash,,780.0,7.0,0.0
32.0,5.45,2,16,4,1424277000,41.877406123,-87.621971652,41.879255084,-87.642648998,0.8,,17031281900.0,Cash,Taxi Affiliation Services,300.0,28.0,0.0
28.0,6.45,8,14,4,1439388900,41.879255084,-87.642648998,41.89321636,-87.63784421,1.3,,17031081800.0,Cash,,420.0,8.0,0.0
32.0,6.05,1,22,3,1359498600,41.877406123,-87.621971652,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Blue Ribbon Taxi Association Inc.,360.0,32.0,0.0
76.0,28.05,2,15,1,1393169400,41.980264315,-87.913624596,,,0.7,,,Cash,Blue Ribbon Taxi Association Inc.,1800.0,,0.0
6.0,16.85,3,15,7,1426347900,41.946294536,-87.654298084,41.892042136,-87.63186395,0.3,,17031081700.0,Cash,Taxi Affiliation Services,1620.0,8.0,0.0
32.0,6.75,4,14,7,1459606500,41.884987192,-87.620992913,41.89503345,-87.619710672,1.0,,17031081401.0,Cash,,420.0,8.0,0.0
8.0,11.85,10,17,5,1382634900,41.90749193,-87.63576009,41.87101588,-87.631406525,0.0,,17031839000.0,Cash,Blue Ribbon Taxi Association Inc.,1140.0,32.0,0.0
8.0,9.45,4,8,3,1429000200,41.890922026,-87.618868355,41.859349715,-87.617358006,2.9,,17031330100.0,Credit Card,Dispatch Taxi Affiliation,600.0,33.0,2.0
34.0,20.85,4,23,2,1366672500,41.842076117,-87.633973422,41.944226601,-87.655998182,0.0,,,Cash,Dispatch Taxi Affiliation,1080.0,6.0,0.0
8.0,7.05,1,19,7,1390071600,41.905857769,-87.630865027,41.890922026,-87.618868355,1.6,,17031081403.0,Credit Card,Taxi Affiliation Services,540.0,8.0,1.5
8.0,41.65,2,3,3,1423537200,41.899602111,-87.633308037,,,20.4,,,Cash,Taxi Affiliation Services,1740.0,,0.0
8.0,5.45,4,15,2,1397490300,41.899602111,-87.633308037,41.899602111,-87.633308037,0.4,,,Cash,Taxi Affiliation Services,360.0,8.0,0.0
6.0,4.65,1,15,7,1390662900,41.944226601,-87.655998182,41.944226601,-87.655998182,0.0,,,Cash,Taxi Affiliation Services,240.0,6.0,0.0
8.0,6.25,8,14,5,1438871400,41.899155613,-87.626210532,41.884987192,-87.620992913,1.1,,17031320100.0,Cash,Taxi Affiliation Services,480.0,32.0,0.0
32.0,4.25,11,16,3,1416932100,41.880994471,-87.632746489,41.892072635,-87.628874157,0.5,,17031081600.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
35.0,4.65,2,20,4,1423684800,41.835117986,-87.618677767,41.835117986,-87.618677767,0.0,,,Credit Card,Taxi Affiliation Services,120.0,35.0,2.0
33.0,12.65,3,16,3,1362501000,41.859349715,-87.617358006,41.879255084,-87.642648998,3.4,,17031281900.0,Cash,,1140.0,28.0,0.0
32.0,6.85,2,11,2,1422874800,41.870607372,-87.622172937,41.879255084,-87.642648998,1.2,,17031281900.0,Cash,Choice Taxi Association,600.0,28.0,0.0
28.0,8.05,6,8,4,1435133700,41.874005383,-87.66351755,41.874005383,-87.66351755,1.9,,,Cash,,600.0,28.0,0.0
8.0,4.25,12,23,3,1450221300,41.892507781,-87.626214906,41.892072635,-87.628874157,0.4,,17031081600.0,Cash,,120.0,8.0,0.0
8.0,5.05,4,20,7,1366489800,41.892072635,-87.628874157,41.892072635,-87.628874157,0.4,,17031081600.0,No Charge,Dispatch Taxi Affiliation,360.0,8.0,0.0
28.0,4.45,2,12,6,1360327500,41.879255084,-87.642648998,41.880994471,-87.632746489,0.3,,17031839100.0,No Charge,Dispatch Taxi Affiliation,180.0,32.0,0.0
8.0,5.25,4,16,2,1429545600,41.89321636,-87.63784421,41.879255084,-87.642648998,0.9,,17031281900.0,Cash,Dispatch Taxi Affiliation,240.0,28.0,0.0
32.0,5.05,11,0,2,1448236800,41.878865584,-87.625192142,41.874005383,-87.66351755,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,240.0,28.0,0.0
32.0,6.65,8,21,6,1408742100,41.880994471,-87.632746489,41.892507781,-87.626214906,0.16,,17031081500.0,Cash,,360.0,8.0,0.0
41.0,23.05,11,9,3,1415699100,41.794090253,-87.592310855,41.899602111,-87.633308037,10.3,,,Cash,Taxi Affiliation Services,1260.0,8.0,0.0
28.0,5.85,3,16,4,1363795200,41.885300022,-87.642808466,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
76.0,3.85,7,1,4,1373418000,41.97907082,-87.903039661,41.97907082,-87.903039661,0.0,,17031980000.0,Cash,Northwest Management LLC,120.0,76.0,0.0
8.0,5.25,1,18,2,1421087400,41.900221297,-87.629105186,41.914616286,-87.631717366,0.8,,17031071500.0,Cash,,240.0,7.0,0.0
8.0,10.85,11,16,6,1385741700,41.899602111,-87.633308037,41.922686284,-87.649488729,0.0,,,Credit Card,Choice Taxi Association,720.0,7.0,2.0
8.0,36.65,12,9,5,1449135000,41.89503345,-87.619710672,41.97907082,-87.903039661,18.0,,17031980000.0,Cash,Choice Taxi Association,2340.0,76.0,0.0
8.0,8.05,10,18,5,1413483300,41.899602111,-87.633308037,41.901206994,-87.676355989,0.1,,,Credit Card,Taxi Affiliation Services,540.0,24.0,3.0
8.0,4.85,5,23,3,1400626800,41.898331794,-87.620762865,41.890922026,-87.618868355,0.7,,17031081403.0,Cash,,240.0,8.0,0.0
56.0,27.05,6,23,1,1404082800,41.79259236,-87.769615453,41.794090253,-87.592310855,12.8,,,Credit Card,Taxi Affiliation Services,1200.0,41.0,7.35
8.0,7.65,5,19,3,1367955000,41.892072635,-87.628874157,41.88528132,-87.6572332,1.9,,17031833000.0,Cash,,480.0,28.0,0.0
32.0,8.65,8,13,7,1408194000,41.880994471,-87.632746489,41.899155613,-87.626210532,1.9,,17031081201.0,Cash,Taxi Affiliation Services,780.0,8.0,0.0
8.0,6.25,7,15,4,1436368500,41.89503345,-87.619710672,41.902788048,-87.62614559,0.6,,17031081202.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
28.0,8.25,9,7,3,1379403900,41.879255084,-87.642648998,41.892507781,-87.626214906,1.8,,17031081500.0,Credit Card,,720.0,8.0,2.0
8.0,10.05,5,16,3,1368548100,41.905857769,-87.630865027,,,2.41,,,Cash,,960.0,,0.0
32.0,5.65,8,23,4,1439420400,41.884987192,-87.620992913,41.890922026,-87.618868355,0.9,,17031081403.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
32.0,6.25,12,12,5,1417696200,41.880994471,-87.632746489,41.899155613,-87.626210532,1.1,,17031081201.0,Cash,Taxi Affiliation Services,420.0,8.0,0.0
7.0,5.45,4,16,6,1397836800,41.922686284,-87.649488729,41.922686284,-87.649488729,0.6,,,Cash,,360.0,7.0,0.0
28.0,7.25,9,22,6,1409954400,41.879066994,-87.657005027,41.870607372,-87.622172937,1.7,,17031320600.0,Cash,Choice Taxi Association,540.0,32.0,0.0
24.0,8.85,2,20,6,1393014600,41.906025969,-87.675311622,41.885300022,-87.642808466,2.8,,17031280100.0,Credit Card,Taxi Affiliation Services,540.0,28.0,2.0
8.0,5.65,9,13,3,1380028500,41.90749193,-87.63576009,41.899155613,-87.626210532,0.0,,17031081201.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
8.0,9.65,2,21,2,1360012500,41.890922026,-87.618868355,41.89967018,-87.669837798,0.1,,17031242100.0,Cash,Taxi Affiliation Services,600.0,24.0,0.0
76.0,36.25,8,17,1,1377450900,41.97907082,-87.903039661,41.89503345,-87.619710672,17.8,,17031081401.0,Credit Card,,1800.0,8.0,7.65
8.0,7.85,5,5,1,1431839700,41.899602111,-87.633308037,41.874005383,-87.66351755,2.0,,,Credit Card,,480.0,28.0,1.0
76.0,41.65,6,8,6,1433493000,41.97907082,-87.903039661,41.849246754,-87.624135298,20.56,,17031841000.0,Credit Card,,2160.0,33.0,8.73
8.0,5.45,3,22,7,1426370400,41.892042136,-87.63186395,41.892042136,-87.63186395,0.7,,17031081700.0,Cash,1085 - 72312 N and W Cab Co,360.0,8.0,0.0
28.0,3.25,6,10,7,1403950500,41.879066994,-87.657005027,41.879066994,-87.657005027,0.0,,17031833100.0,Cash,Taxi Affiliation Services,0.0,28.0,0.0
6.0,8.85,3,12,4,1363781700,41.944226601,-87.655998182,41.922686284,-87.649488729,0.1,,,Cash,Blue Ribbon Taxi Association Inc.,420.0,7.0,0.0
28.0,6.05,12,9,2,1387184400,41.879255084,-87.642648998,41.89321636,-87.63784421,1.7,,17031081800.0,Cash,Northwest Management LLC,420.0,8.0,0.0
32.0,33.25,6,23,4,1402528500,41.880994471,-87.632746489,41.982775009,-87.8773054,16.1,,17031770700.0,Credit Card,Dispatch Taxi Affiliation,1380.0,,6.65
8.0,7.85,11,1,1,1414891800,41.892042136,-87.63186395,41.870607372,-87.622172937,1.8,,17031320600.0,Credit Card,Choice Taxi Association,600.0,32.0,3.0
7.0,11.05,12,23,7,1386458100,41.928967266,-87.656156831,41.890922026,-87.618868355,0.2,,17031081403.0,Credit Card,Blue Ribbon Taxi Association Inc.,660.0,8.0,2.2
41.0,20.45,6,15,7,1371309300,41.794090253,-87.592310855,41.874005383,-87.66351755,0.0,,,Cash,Taxi Affiliation Services,1260.0,28.0,0.0
28.0,11.25,9,18,3,1409680800,41.885300022,-87.642808466,41.88528132,-87.6572332,2.65,,17031833000.0,Cash,,960.0,28.0,0.0
7.0,10.25,3,22,7,1362867300,41.921778188,-87.651061884,41.892072635,-87.628874157,0.1,,17031081600.0,Cash,Taxi Affiliation Services,900.0,8.0,0.0
8.0,8.85,9,19,7,1410032700,41.892042136,-87.63186395,41.89967018,-87.669837798,2.1,,17031242100.0,Credit Card,,780.0,24.0,1.14
76.0,59.05,12,15,4,1418831100,41.980264315,-87.913624596,41.901206994,-87.676355989,24.8,,,Cash,Northwest Management LLC,5100.0,24.0,0.0
8.0,8.05,10,6,4,1380696300,41.905857769,-87.630865027,41.879255084,-87.642648998,0.1,,17031281900.0,Cash,Dispatch Taxi Affiliation,480.0,28.0,0.0
